2020-06-26, 14:57:58, 235000000, 240000000, 1000000.00, 20, -65.22, -64.75, -65.80, -68.67, -59.37
2020-06-26, 14:57:58, 240000000, 245000000, 1000000.00, 20, -59.61, -71.17, -77.99, -73.50, -69.44
2020-06-26, 14:57:58, 250000000, 255000000, 1000000.00, 20, -64.20, -69.50, -68.29, -63.57, -60.71
2020-06-26, 14:57:58, 245000000, 250000000, 1000000.00, 20, -66.55, -62.43, -63.08, -77.06, -59.49
2020-06-26, 14:57:58, 255000000, 260000000, 1000000.00, 20, -58.02, -60.65, -71.60, -66.16, -63.81
2020-06-26, 14:57:58, 260000000, 265000000, 1000000.00, 20, -60.26, -74.12, -63.42, -61.45, -62.16
2020-06-26, 14:57:58, 270000000, 275000000, 1000000.00, 20, -70.76, -68.51, -72.55, -71.68, -61.64
2020-06-26, 14:57:58, 265000000, 270000000, 1000000.00, 20, -68.85, -77.94, -63.18, -71.16, -69.67
2020-06-26, 14:57:58, 275000000, 280000000, 1000000.00, 20, -65.69, -62.27, -64.09, -61.27, -67.81
2020-06-26, 14:57:58, 280000000, 285000000, 1000000.00, 20, -68.50, -61.31, -59.53, -62.29, -69.84
2020-06-26, 14:57:58, 290000000, 295000000, 1000000.00, 20, -62.27, -65.72, -73.61, -62.66, -59.66
2020-06-26, 14:57:58, 285000000, 290000000, 1000000.00, 20, -61.72, -60.49, -61.52, -65.26, -60.89
2020-06-26, 14:57:58, 295000000, 300000000, 1000000.00, 20, -59.98, -76.22, -73.64, -66.46, -62.02
2020-06-26, 14:57:58, 300000000, 305000000, 1000000.00, 20, -59.76, -64.71, -64.97, -66.10, -63.12
2020-06-26, 14:57:58, 310000000, 315000000, 1000000.00, 20, -61.13, -68.00, -62.74, -70.10, -64.52
2020-06-26, 14:57:58, 305000000, 310000000, 1000000.00, 20, -75.23, -75.04, -67.13, -67.68, -68.28
2020-06-26, 14:57:58, 315000000, 320000000, 1000000.00, 20, -69.18, -75.07, -63.68, -69.17, -65.94
2020-06-26, 14:57:58, 320000000, 325000000, 1000000.00, 20, -59.29, -58.98, -69.71, -63.75, -69.41
2020-06-26, 14:57:58, 330000000, 335000000, 1000000.00, 20, -66.92, -71.43, -68.08, -60.70, -65.16
2020-06-26, 14:57:58, 325000000, 330000000, 1000000.00, 20, -68.61, -64.81, -67.49, -64.08, -63.09
2020-06-26, 14:57:58, 335000000, 340000000, 1000000.00, 20, -60.45, -66.28, -65.74, -65.68, -67.78
2020-06-26, 14:57:58, 340000000, 345000000, 1000000.00, 20, -74.20, -62.65, -63.60, -65.24, -66.94
2020-06-26, 14:57:58, 350000000, 355000000, 1000000.00, 20, -64.94, -56.34, -60.61, -80.71, -71.27
